"id","creation_date","question_id","score"
36084262,2016-03-18,9131916,9
36084271,2016-03-18,29511215,63
36084275,2016-03-18,36049555,1
36084345,2016-03-18,25721884,23
36084464,2016-03-18,36083916,1
36084675,2016-03-18,35912772,0
36084684,2016-03-18,36081744,0
36084687,2016-03-18,36048355,0
36084733,2016-03-18,36084622,1
36084865,2016-03-18,24379743,1
36084960,2016-03-18,36084622,0
36085116,2016-03-18,36084954,1
36085248,2016-03-18,36083916,1
36085268,2016-03-18,36084656,0
36085385,2016-03-18,36085161,2
36085417,2016-03-18,35690478,1
36085437,2016-03-18,36085161,3
36085444,2016-03-18,36084656,8
36085457,2016-03-18,36084656,0
36085473,2016-03-18,36085161,4
36085661,2016-03-18,36085290,5
36086111,2016-03-18,36085290,3
36086629,2016-03-18,36043032,4
36086743,2016-03-18,36086599,11
36086781,2016-03-18,36086599,2
36086872,2016-03-18,36086412,0
36086947,2016-03-18,36033864,1
36087339,2016-03-18,36087262,40
36087737,2016-03-18,36012995,3
36087836,2016-03-18,36057612,0
36087963,2016-03-18,36086529,7
36088023,2016-03-18,36087922,4
36088048,2016-03-18,36087506,0
36088049,2016-03-18,36086599,10
36088054,2016-03-18,36087828,2
36088454,2016-03-18,36087982,1
36088463,2016-03-18,36087828,1
36088492,2016-03-18,36084622,0
36088543,2016-03-18,36088353,3
36088555,2016-03-18,36087982,4
36088651,2016-03-18,36056835,1
36088732,2016-03-18,36088591,2
36088751,2016-03-18,36072689,2
36088779,2016-03-18,36087904,1
36088867,2016-03-18,36058310,1
36089109,2016-03-18,36080462,0
36089193,2016-03-18,2453326,-1
36089251,2016-03-18,36087845,0
36089460,2016-03-18,32718419,1
36089490,2016-03-18,35947046,2
36089500,2016-03-18,36089014,1
36089702,2016-03-18,36089684,2
36089861,2016-03-18,36088501,1
36089872,2016-03-18,30846198,2
36089960,2016-03-18,36088920,4
36090018,2016-03-18,36080529,28
36090114,2016-03-18,36088920,3
36090181,2016-03-18,36089104,1
36090446,2016-03-18,36089962,11
36090570,2016-03-18,36079302,1
36090683,2016-03-18,36071321,1
36090749,2016-03-18,36090688,1
36090885,2016-03-18,36090398,1
36090938,2016-03-18,36088529,0
36091194,2016-03-18,12766166,18
36091200,2016-03-18,36090398,4
36091243,2016-03-18,35949087,0
36091244,2016-03-18,30305973,0
36091434,2016-03-18,36091366,2
36091530,2016-03-18,36091284,2
36091638,2016-03-18,36090688,0
36091948,2016-03-18,36091696,3
36092033,2016-03-18,36091135,1
36092049,2016-03-18,36090398,0
36092130,2016-03-18,36091921,1
36092142,2016-03-18,35351289,0
36092269,2016-03-18,36091921,2
36092291,2016-03-18,36092028,1
36092473,2016-03-18,22523131,57
36092512,2016-03-18,36092124,3
36092677,2016-03-18,35634272,1
36092690,2016-03-18,36090688,1
36092699,2016-03-18,36000979,3
36092716,2016-03-18,36092315,3
36092783,2016-03-18,36092028,2
36092794,2016-03-18,31708991,1
36092826,2016-03-18,36039615,2
36092866,2016-03-18,36042215,0
36092880,2016-03-18,36091706,1
36092957,2016-03-18,36088920,3
36092976,2016-03-18,36090813,1
36093034,2016-03-18,36083916,0
36093127,2016-03-18,36092930,4
36093184,2016-03-18,36089343,3
36093186,2016-03-18,36092925,3
36093465,2016-03-18,36092719,0
36093627,2016-03-18,36093471,0
36093766,2016-03-18,34342589,1
36093801,2016-03-18,36092595,2
36093973,2016-03-18,16236560,5
36094066,2016-03-18,36093841,1
36094121,2016-03-18,2098368,3
36094206,2016-03-18,2752323,1
36094592,2016-03-18,36094474,1
36094622,2016-03-18,36094474,3
36094936,2016-03-18,36092076,4
36095048,2016-03-18,36094146,0
36095178,2016-03-18,36094680,1
36095197,2016-03-18,36094128,-1
36095244,2016-03-18,36095044,4
36095389,2016-03-18,36001886,0
36095831,2016-03-18,36004698,0
36096006,2016-03-18,22056059,0
36096057,2016-03-18,29015282,0
36096128,2016-03-18,36094718,4
36096384,2016-03-19,36096132,4
36096393,2016-03-19,33873763,2
36096427,2016-03-19,36086406,3
36096453,2016-03-19,36096406,1
36096465,2016-03-19,36096321,2
36096523,2016-03-19,36096447,2
36096578,2016-03-19,36096447,4
36096676,2016-03-19,36095824,-1
36096680,2016-03-19,36090323,0
36096918,2016-03-19,36095318,3
36096923,2016-03-19,36094183,11
36097017,2016-03-19,36096321,0
36097049,2016-03-19,33068791,1
36097443,2016-03-19,36094848,8
36097487,2016-03-19,36097446,4
36097544,2016-03-19,36097446,4
36098235,2016-03-19,36098132,2
36098407,2016-03-19,34234576,5
36098449,2016-03-19,36098339,1
36098528,2016-03-19,36074190,2
36098663,2016-03-19,36077186,0
36098892,2016-03-19,36098836,1
36099031,2016-03-19,36098836,4
36099360,2016-03-19,36099277,2
36099427,2016-03-19,36099385,1
36099895,2016-03-19,36099764,0
36099994,2016-03-19,36099764,1
36100420,2016-03-19,36099799,12
36100804,2016-03-19,36100515,1
36100859,2016-03-19,36100828,1
36100891,2016-03-19,36100581,3
36101206,2016-03-19,36101205,4
36101250,2016-03-19,36100062,1
36101321,2016-03-19,36101170,5
36101455,2016-03-19,36099923,1
36101633,2016-03-19,36101570,2
36101910,2016-03-19,36100807,0
36101921,2016-03-19,36101741,0
36101922,2016-03-19,36100581,1
36101928,2016-03-19,36101676,0
36101940,2016-03-19,36101329,2
36102070,2016-03-19,36101676,4
36102171,2016-03-19,36102040,3
36102279,2016-03-19,35954889,1
36102300,2016-03-19,36102040,2
36102512,2016-03-19,36101329,2
36102517,2016-03-19,36101741,1
36102529,2016-03-19,36102457,2
36102592,2016-03-19,36102345,3
36102715,2016-03-19,21790957,-1
36102769,2016-03-19,36102040,2
36102920,2016-03-19,36092589,4
36103028,2016-03-19,36069007,0
36103249,2016-03-19,36101741,1
36103560,2016-03-19,36103085,2
36103654,2016-03-19,36103646,1
36103929,2016-03-19,36099764,2
36104380,2016-03-19,36104350,2
36104542,2016-03-19,36104520,3
36104597,2016-03-19,36104466,0
36104666,2016-03-19,36104520,2
36104743,2016-03-19,36104520,5
36104981,2016-03-19,36104771,1
36104988,2016-03-19,36104908,5
36105343,2016-03-19,36105257,8
36105543,2016-03-19,36105359,2
36105675,2016-03-19,36105359,2
36105801,2016-03-19,36105673,3
36105875,2016-03-19,36105673,4
36105886,2016-03-19,36105427,1
36105906,2016-03-19,36105187,1
36105959,2016-03-19,36105673,1
36106013,2016-03-19,36105673,4
36106042,2016-03-19,12573202,1
36106463,2016-03-19,36090462,0
36106701,2016-03-19,36106480,1
36106726,2016-03-19,36106616,0
36106739,2016-03-19,36106616,0
36106776,2016-03-19,36106758,1
36106803,2016-03-19,36106756,1
36106907,2016-03-19,36106849,1
36107076,2016-03-19,36106849,1
36107175,2016-03-19,36106988,0
36107250,2016-03-19,36106988,0
36107619,2016-03-19,28445758,2
36107645,2016-03-19,36107633,1
36107666,2016-03-19,36107212,0
36107679,2016-03-19,36107633,3
36107733,2016-03-19,36107447,1
36107743,2016-03-19,6065826,0
36107783,2016-03-19,36107633,1
36107796,2016-03-19,36090462,0
36107847,2016-03-19,36071015,1
36107896,2016-03-19,36018299,6
36108053,2016-03-19,36097587,1
36108204,2016-03-19,21448904,6
36108362,2016-03-19,4794859,2
36108464,2016-03-19,36104028,1
36108477,2016-03-19,36108426,1
36108479,2016-03-19,36108426,2
36108545,2016-03-19,36108470,1
36108553,2016-03-19,7920590,1
36108578,2016-03-19,36108470,2
36108615,2016-03-19,36108470,2
36108670,2016-03-19,36108311,0
36108693,2016-03-19,36108311,1
36108729,2016-03-19,36108635,2
36108894,2016-03-20,36108606,0
36108898,2016-03-20,5608381,2
36109134,2016-03-20,36108812,5
36109172,2016-03-20,36104771,0
36109189,2016-03-20,19438638,1
36109192,2016-03-20,36107024,0
36109445,2016-03-20,36109038,0
36109587,2016-03-20,36108790,1
36109712,2016-03-20,36106275,0
36109762,2016-03-20,36108705,16
36110065,2016-03-20,36109999,1
36110159,2016-03-20,36110083,1
36110174,2016-03-20,36110087,0
36110275,2016-03-20,36096725,5
36110348,2016-03-20,36108426,0
36110388,2016-03-20,36092589,2
36110394,2016-03-20,36110083,0
36110431,2016-03-20,36110409,1
36110487,2016-03-20,36110238,0
36110502,2016-03-20,36110486,3
36110510,2016-03-20,36110486,1
36110670,2016-03-20,36110331,0
36110900,2016-03-20,8498633,0
36110954,2016-03-20,36109914,2
36110962,2016-03-20,20204482,0
36111014,2016-03-20,36110977,2
36111389,2016-03-20,36107119,1
36111445,2016-03-20,36111444,6
36111446,2016-03-20,36111444,7
36111462,2016-03-20,36111444,2
36111532,2016-03-20,36111521,1
36111578,2016-03-20,36111569,2
36111742,2016-03-20,36111717,1
36112062,2016-03-20,36111868,2
36112099,2016-03-20,36031841,0
36112129,2016-03-20,36112093,1
36112557,2016-03-20,29682432,1
36112787,2016-03-20,36112694,0
36113138,2016-03-20,36112817,7
36113177,2016-03-20,36112817,7
36113259,2016-03-20,36113241,2
36113424,2016-03-20,34335074,0
36113646,2016-03-20,36110977,3
36113674,2016-03-20,3099219,13
36113696,2016-03-20,36113209,-1
36113961,2016-03-20,36027988,0
36114001,2016-03-20,36114000,0
36114044,2016-03-20,6939136,16
36114129,2016-03-20,7235657,0
36114215,2016-03-20,36114086,0
36114506,2016-03-20,36110815,4
36114591,2016-03-20,36017826,0
36114825,2016-03-20,36114214,1
36114949,2016-03-20,36065193,0
36115368,2016-03-20,36115331,1
36115457,2016-03-20,36111717,1
36115647,2016-03-20,36111859,0
36115672,2016-03-20,36110086,2
36115944,2016-03-20,8920145,7
36116044,2016-03-20,36108364,3
36116182,2016-03-20,36106480,1
36116603,2016-03-20,36116457,0
36117278,2016-03-20,36116301,1
36117675,2016-03-20,36117367,2
36117698,2016-03-20,35930025,1
36117707,2016-03-20,36061537,1
36117943,2016-03-20,35642191,4
36118355,2016-03-20,36110316,1
36118814,2016-03-20,36118719,2
36118905,2016-03-20,36118877,1
36118965,2016-03-20,35851715,0
36119289,2016-03-20,36118736,6
36119968,2016-03-20,36119753,5
36120033,2016-03-20,36115331,0
36120229,2016-03-20,36107007,0
36120244,2016-03-20,36117678,2
36120416,2016-03-20,36118840,0
36120726,2016-03-20,36120377,1
36121165,2016-03-21,36120431,2
36121175,2016-03-21,31708991,0
36121228,2016-03-21,35591088,0
36121233,2016-03-21,36119753,2
36121414,2016-03-21,36121340,0
36121706,2016-03-21,36120882,1
36121978,2016-03-21,36105704,0
36122007,2016-03-21,36121792,0
36122252,2016-03-21,36121558,0
36122337,2016-03-21,36122270,3
36122475,2016-03-21,36122270,1
36122506,2016-03-21,36122491,2
36122818,2016-03-21,36122024,0
36122960,2016-03-21,36122916,4
36122990,2016-03-21,36122916,12
36123039,2016-03-21,36122916,12
36123046,2016-03-21,36122211,2
36123222,2016-03-21,36122251,0
36123267,2016-03-21,36123064,3
36123276,2016-03-21,36123064,1
36123318,2016-03-21,36121301,4
36123424,2016-03-21,36120285,0
36124047,2016-03-21,35845790,1
36124074,2016-03-21,36123924,2
36124345,2016-03-21,36124285,3
36124352,2016-03-21,36124285,2
36124442,2016-03-21,36123668,1
36124999,2016-03-21,36124634,0
36125202,2016-03-21,36124455,1
36125523,2016-03-21,36107371,1
36125712,2016-03-21,36124889,4
36126042,2016-03-21,36125313,2
36126072,2016-03-21,36123717,1
36126229,2016-03-21,35591088,0
36126234,2016-03-21,36125827,1
36126372,2016-03-21,36125967,5
36126408,2016-03-20,36126407,0
36126463,2016-03-21,36031193,1
36126567,2016-03-21,36125827,1
36126785,2016-03-21,36125419,2
36127251,2016-03-21,36117678,0
36127297,2016-03-21,36126948,2
36127376,2016-03-21,36127168,0
36127611,2016-03-21,36127168,5
36128028,2016-03-21,36059262,2
36128105,2016-03-21,36127992,1
36128110,2016-03-21,5963047,1
36128213,2016-03-21,36065193,0
36128345,2016-03-21,36127696,0
36128376,2016-03-21,31754743,1
36128468,2016-03-21,35893852,3
36128553,2016-03-21,36078820,1
36128830,2016-03-21,3415097,1
36128921,2016-03-21,36128279,1
36129007,2016-03-21,36128279,2
36129134,2016-03-21,36127696,1
36129159,2016-03-21,36128138,2
36129256,2016-03-21,36128908,2
36129360,2016-03-21,36129228,0
36129709,2016-03-21,36059262,0
36129904,2016-03-21,17241182,43
36130085,2016-03-21,36121786,3
36130298,2016-03-21,36121171,2
36130419,2016-03-21,36130388,4
36130543,2016-03-21,36130254,0
36130998,2016-03-21,35889004,1
36131014,2016-03-21,9968433,5
36131183,2016-03-21,36124161,4
36131790,2016-03-21,36131758,1
36131973,2016-03-21,36131783,7
36132242,2016-03-21,36129111,0
36132263,2016-03-21,36127951,0
36132435,2016-03-21,36125274,1
36132502,2016-03-21,36131892,0
36132512,2016-03-21,36127710,1
36132540,2016-03-21,36132356,1
36132544,2016-03-21,36131783,11
36132580,2016-03-21,32938697,1
36132770,2016-03-21,35918724,1
36132998,2016-03-21,36132917,2
36133048,2016-03-21,36095371,0
36133173,2016-03-21,36129111,1
36133310,2016-03-21,21953951,0
36133399,2016-03-21,16813921,0
36133435,2016-03-21,36133204,2
36133546,2016-03-21,36133204,1
36133703,2016-03-21,36132917,1
36133795,2016-03-21,36122270,2
36134162,2016-03-21,36133692,1
36134265,2016-03-21,36133268,0
36134399,2016-03-21,30978565,0
36134581,2016-03-21,36132730,4
36134667,2016-03-21,36134465,4
36134717,2016-03-21,36134694,7
36134853,2016-03-21,36134140,0
36134993,2016-03-21,36134969,3
36135068,2016-03-21,36133801,1
36135107,2016-03-21,36092008,1
36135160,2016-03-21,36135015,4
36135312,2016-03-21,36134834,7
36135618,2016-03-21,36123161,1
36135708,2016-03-21,36135616,1
36136116,2016-03-21,36135631,0
36136302,2016-03-21,36136157,0
36136365,2016-03-21,36135631,-1
36136432,2016-03-21,36136305,1
36136457,2016-03-21,36088891,0
36136592,2016-03-21,36136461,1
36136878,2016-03-21,36136808,9
36137172,2016-03-21,36136742,6
36137394,2016-03-21,36137269,1
36137623,2016-03-21,36136645,1
36137673,2016-03-21,36136394,1
36137753,2016-03-21,36133746,1
36137934,2016-03-21,36137884,2
36137957,2016-03-21,36137779,4
36138045,2016-03-21,36136071,2
36138138,2016-03-21,36137779,1
36138360,2016-03-21,36111094,0
36138386,2016-03-21,36138316,2
36138438,2016-03-21,36136895,1
36138648,2016-03-21,36122270,4
36138666,2016-03-21,36138198,3
36138683,2016-03-21,36138198,3
36138786,2016-03-21,36096132,2
36138831,2016-03-21,36138198,2
36138909,2016-03-21,36138353,0
36139129,2016-03-21,36139008,1
36139201,2016-03-21,36131097,0
36139342,2016-03-21,36089114,6
36139419,2016-03-21,26306670,2
36139474,2016-03-21,26288680,1
36139542,2016-03-21,21496587,0
36139563,2016-03-21,36137383,2
36139733,2016-03-21,36139624,4
36139738,2016-03-21,36139624,6
36139891,2016-03-21,34316897,0
36140016,2016-03-21,36139446,4
36140195,2016-03-21,36140101,1
36140415,2016-03-21,36139415,2
36140526,2016-03-21,36140351,3
36140773,2016-03-21,36140487,5
36140826,2016-03-21,36140468,4
36141140,2016-03-21,36140988,0
36141476,2016-03-21,36132606,1
36141550,2016-03-21,36137503,4
36141649,2016-03-21,36140487,2
36141741,2016-03-21,34424002,1
36141788,2016-03-21,14641874,2
36141871,2016-03-21,36110293,1
36141921,2016-03-21,36140464,1
36141986,2016-03-21,36140468,3
36142001,2016-03-21,36141520,2
36142183,2016-03-21,36117765,0
36142235,2016-03-21,36141747,-1
36142244,2016-03-21,18234899,-1
36142280,2016-03-21,36142058,0
36142343,2016-03-21,36141602,0
36142644,2016-03-21,36137374,3
36142668,2016-03-21,36142511,3
