id,creation_date,score
56554105,6/12/2019,0
56554110,6/12/2019,0
56554114,6/12/2019,2
56554153,6/12/2019,0
56554291,6/12/2019,0
56554325,6/12/2019,0
56554514,6/12/2019,-5
56554882,6/12/2019,2
56555060,6/12/2019,0
56555281,6/12/2019,2
56555311,6/12/2019,0
56555515,6/12/2019,0
56555692,6/12/2019,0
56555878,6/12/2019,0
56556001,6/12/2019,0
56556168,6/12/2019,0
56556329,6/12/2019,0
56556505,6/12/2019,-1
56556531,6/12/2019,1
56556539,6/12/2019,0
56556751,6/12/2019,1
56556840,6/12/2019,0
56556842,6/12/2019,5
56556986,6/12/2019,1
56557393,6/12/2019,0
56557462,6/12/2019,0
56557533,6/12/2019,0
56557690,6/12/2019,2
56557830,6/12/2019,1
56557922,6/12/2019,0
56557952,6/12/2019,1
56558109,6/12/2019,0
56558158,6/12/2019,0
56558328,6/12/2019,0
56558360,6/12/2019,0
56558411,6/12/2019,1
56558418,6/12/2019,0
56558620,6/12/2019,0
56558747,6/12/2019,1
56558806,6/12/2019,1
56558966,6/12/2019,1
56559099,6/12/2019,0
56559250,6/12/2019,0
56559295,6/12/2019,0
56559518,6/12/2019,-1
56559528,6/12/2019,0
56559535,6/12/2019,0
56559559,6/12/2019,3
56559976,6/12/2019,0
56560068,6/12/2019,0
56560280,6/12/2019,0
56560302,6/12/2019,0
56560428,6/12/2019,0
56560466,6/12/2019,1
56560482,6/12/2019,0
56560622,6/12/2019,0
56560692,6/12/2019,-1
56560792,6/12/2019,0
56560803,6/12/2019,0
56560855,6/12/2019,0
56561144,6/12/2019,4
56561221,6/12/2019,1
56561232,6/12/2019,0
56561252,6/12/2019,0
56561262,6/12/2019,1
56561284,6/12/2019,2
56561650,6/12/2019,1
56561723,6/12/2019,0
56561846,6/12/2019,0
56561906,6/12/2019,0
56561989,6/12/2019,1
56562411,6/12/2019,-2
56562494,6/12/2019,2
56562634,6/12/2019,0
56562732,6/12/2019,0
56562775,6/12/2019,1
56562795,6/12/2019,4
56563086,6/12/2019,0
56563152,6/12/2019,0
56563158,6/12/2019,1
56563225,6/12/2019,0
56563320,6/12/2019,0
56563356,6/12/2019,0
56563534,6/12/2019,0
56563564,6/12/2019,0
56563602,6/12/2019,0
56563653,6/12/2019,0
56563683,6/12/2019,0
56563793,6/12/2019,0
56563826,6/12/2019,0
56563838,6/12/2019,0
56563968,6/12/2019,0
56564132,6/12/2019,0
56564246,6/12/2019,1
56564370,6/12/2019,0
56564413,6/12/2019,0
56564438,6/12/2019,0
56564498,6/12/2019,0
56564522,6/12/2019,2
56564548,6/12/2019,1
56564662,6/12/2019,0
56564794,6/12/2019,0
56564795,6/12/2019,1
56564865,6/12/2019,0
56564872,6/12/2019,0
56564898,6/12/2019,1
56564990,6/12/2019,0
56565039,6/12/2019,0
56565051,6/12/2019,2
56565176,6/12/2019,1
56565191,6/12/2019,1
56565267,6/12/2019,-2
56565331,6/12/2019,-2
56565450,6/12/2019,0
56565500,6/12/2019,0
56565609,6/12/2019,0
56565782,6/12/2019,0
56566176,6/12/2019,0
56566196,6/12/2019,0
56566391,6/12/2019,0
56566739,6/12/2019,0
56566757,6/12/2019,3
56566826,6/12/2019,0
56566934,6/12/2019,0
56567036,6/12/2019,0
56567433,6/12/2019,0
56567475,6/12/2019,0
56567528,6/12/2019,3
56567668,6/12/2019,0
56567768,6/12/2019,1
56567852,6/12/2019,0
56567892,6/12/2019,0
56568144,6/12/2019,0
56568260,6/12/2019,0
56568302,6/12/2019,0
56568475,6/12/2019,0
56568498,6/12/2019,0
56568578,6/12/2019,3
56568582,6/12/2019,0
56568588,6/12/2019,1
56568767,6/12/2019,1
56568900,6/12/2019,2
56568949,6/12/2019,0
56568974,6/12/2019,0
56568979,6/12/2019,0
56568991,6/12/2019,0
56569016,6/12/2019,0
56569175,6/12/2019,0
56569244,6/12/2019,1
56569590,6/12/2019,0
56569593,6/12/2019,0
56569603,6/12/2019,1
56569733,6/12/2019,0
56569753,6/12/2019,0
56569756,6/12/2019,0
56569764,6/12/2019,-1
56569818,6/12/2019,2
56570015,6/12/2019,0
56570132,6/12/2019,0
56570298,6/12/2019,0
56570368,6/12/2019,0
56570402,6/12/2019,0
56570586,6/12/2019,0
56570613,6/12/2019,0
56570669,6/12/2019,0
56570680,6/12/2019,1
56570898,6/12/2019,0
56570962,6/12/2019,-4
56571252,6/12/2019,0
56571263,6/12/2019,0
56571365,6/12/2019,2
56571373,6/12/2019,0
56571380,6/12/2019,0
56571405,6/12/2019,0
56571712,6/12/2019,0
56571789,6/13/2019,0
56571897,6/13/2019,1
56571923,6/13/2019,0
56571979,6/13/2019,0
56572009,6/13/2019,0
56572032,6/13/2019,1
56572060,6/13/2019,0
56572113,6/13/2019,1
56572127,6/13/2019,2
56572319,6/13/2019,0
56572404,6/13/2019,-4
56572572,6/13/2019,0
56572856,6/13/2019,1
56573284,6/13/2019,0
56573609,6/13/2019,0
56573865,6/13/2019,0
56573868,6/13/2019,0
56573926,6/13/2019,0
56574196,6/13/2019,3
56574729,6/13/2019,6
56575123,6/13/2019,0
56575202,6/13/2019,-3
56575318,6/13/2019,0
56575406,6/13/2019,1
56575808,6/13/2019,1
56575827,6/13/2019,0
56575863,6/13/2019,0
56576001,6/13/2019,0
56576150,6/13/2019,0
56576354,6/13/2019,0
56576421,6/13/2019,0
56576478,6/13/2019,0
56576541,6/13/2019,1
56576653,6/13/2019,0
56576735,6/13/2019,0
56576909,6/13/2019,0
56577018,6/13/2019,0
56577052,6/13/2019,0
56577122,6/13/2019,0
56577369,6/13/2019,0
56577243,6/13/2019,0
56577507,6/13/2019,0
56577563,6/13/2019,0
56577691,6/13/2019,1
56577739,6/13/2019,-2
56577844,6/13/2019,0
56578038,6/13/2019,0
56578282,6/13/2019,3
56578316,6/13/2019,0
56578366,6/13/2019,0
56578386,6/13/2019,0
56578395,6/13/2019,0
56578525,6/13/2019,0
56578641,6/13/2019,0
56578849,6/13/2019,0
56578858,6/13/2019,1
56578913,6/13/2019,0
56578959,6/13/2019,0
56579021,6/13/2019,0
56579191,6/13/2019,0
56579207,6/13/2019,0
56579252,6/13/2019,1
56579357,6/13/2019,0
56579426,6/13/2019,0
56579576,6/13/2019,0
56579604,6/13/2019,1
56579663,6/13/2019,0
56579870,6/13/2019,2
56579932,6/13/2019,0
56579955,6/13/2019,2
56580066,6/13/2019,0
56580097,6/13/2019,0
56580660,6/13/2019,0
56580676,6/13/2019,3
56580986,6/13/2019,1
56581023,6/13/2019,0
56581573,6/13/2019,0
56581697,6/13/2019,0
56581711,6/13/2019,2
56581794,6/13/2019,0
56581797,6/13/2019,0
56581852,6/13/2019,0
56581854,6/13/2019,0
56581919,6/13/2019,0
56582164,6/13/2019,3
56582187,6/13/2019,0
56582291,6/13/2019,2
56582335,6/13/2019,0
56582371,6/13/2019,1
56582532,6/13/2019,0
56582725,6/13/2019,0
56582776,6/13/2019,0
56582808,6/13/2019,1
56582928,6/13/2019,1
56582976,6/13/2019,1
56583087,6/13/2019,1
56583110,6/13/2019,1
56583111,6/13/2019,1
56583161,6/13/2019,2
56583347,6/13/2019,2
56583410,6/13/2019,1
56583545,6/13/2019,0
56583564,6/13/2019,0
56583835,6/13/2019,0
56583970,6/13/2019,0
56583982,6/13/2019,0
56584088,6/13/2019,1
56584160,6/13/2019,0
56584181,6/13/2019,0
56584225,6/13/2019,0
56584260,6/13/2019,2
56584263,6/13/2019,0
56584448,6/13/2019,1
56584618,6/13/2019,1
56584748,6/13/2019,1
56584757,6/13/2019,0
56585055,6/13/2019,1
56585215,6/13/2019,0
56585257,6/13/2019,0
56585299,6/13/2019,0
56585313,6/13/2019,2
56585578,6/13/2019,1
56585706,6/13/2019,3
56585730,6/13/2019,0
56585785,6/13/2019,0
56585807,6/13/2019,1
56585953,6/13/2019,0
56585970,6/13/2019,0
56585991,6/13/2019,1
56586021,6/13/2019,0
56586039,6/13/2019,0
56586162,6/13/2019,4
56586236,6/13/2019,0
56586243,6/13/2019,0
56586369,6/13/2019,1
56586475,6/13/2019,1
56586753,6/13/2019,0
56586769,6/13/2019,0
56586842,6/13/2019,0
56586974,6/13/2019,0
56586983,6/13/2019,0
56587127,6/13/2019,0
56587174,6/13/2019,0
56587292,6/13/2019,1
56587327,6/13/2019,-1
56587372,6/13/2019,1
56587451,6/13/2019,0
56587458,6/13/2019,1
56587622,6/13/2019,0
56587757,6/13/2019,1
56587803,6/13/2019,1
56587822,6/13/2019,0
56587914,6/13/2019,0
56587953,6/13/2019,0
56588108,6/13/2019,1
56588170,6/13/2019,0
56588175,6/13/2019,0
56588358,6/13/2019,3
56588405,6/13/2019,0
56588418,6/13/2019,0
56588499,6/13/2019,0
56588572,6/13/2019,1
56588733,6/13/2019,0
56588746,6/13/2019,3
56588781,6/13/2019,2
56588889,6/13/2019,0
56589114,6/13/2019,0
56589117,6/13/2019,0
56589120,6/13/2019,1
56589219,6/13/2019,0
56589312,6/13/2019,0
56589407,6/13/2019,0
56589439,6/13/2019,0
56589483,6/13/2019,-2
56589596,6/13/2019,1
56589630,6/13/2019,0
56589673,6/13/2019,1
56589709,6/13/2019,0
56589764,6/13/2019,0
56589800,6/13/2019,2
56589821,6/13/2019,2
56589854,6/13/2019,-1
56590058,6/14/2019,2
56590105,6/14/2019,1
56590417,6/14/2019,0
56590482,6/14/2019,0
56590590,6/14/2019,3
56590591,6/14/2019,3
56590745,6/14/2019,0
56590844,6/14/2019,1
56591132,6/14/2019,0
56591262,6/14/2019,1
56591381,6/14/2019,1
56591660,6/14/2019,0
56591762,6/14/2019,1
56591913,6/14/2019,0
56592429,6/14/2019,0
56593322,6/14/2019,0
56593352,6/14/2019,0
56593372,6/14/2019,0
56593499,6/14/2019,0
56593713,6/14/2019,0
56594032,6/14/2019,0
56594095,6/14/2019,0
56594199,6/14/2019,0
56594233,6/14/2019,0
56594349,6/14/2019,0
56594549,6/14/2019,0
56594557,6/14/2019,0
56594578,6/14/2019,-1
56594611,6/14/2019,0
56594944,6/14/2019,1
56594972,6/14/2019,-2
56594976,6/14/2019,0
56595011,6/14/2019,0
56595027,6/14/2019,0
56595151,6/14/2019,-1
56595153,6/14/2019,0
56595397,6/14/2019,-3
56595719,6/14/2019,0
56595880,6/14/2019,0
56595912,6/14/2019,0
56595964,6/14/2019,0
56596210,6/14/2019,0
56596651,6/14/2019,0
56596890,6/14/2019,0
56596996,6/14/2019,1
56597073,6/14/2019,1
56597096,6/14/2019,0
56597412,6/14/2019,0
56597491,6/14/2019,0
56597598,6/14/2019,-1
56597629,6/14/2019,1
56597814,6/14/2019,1
56597842,6/14/2019,0
56597938,6/14/2019,0
56598005,6/14/2019,0
56598158,6/14/2019,0
56598272,6/14/2019,0
56598276,6/14/2019,0
56598367,6/14/2019,0
56598374,6/14/2019,1
56598418,6/14/2019,1
56598436,6/14/2019,0
56598550,6/14/2019,0
56598569,6/14/2019,3
56598588,6/14/2019,1
56598603,6/14/2019,0
56598696,6/14/2019,0
56598749,6/14/2019,0
56598830,6/14/2019,2
56598832,6/14/2019,0
56598834,6/14/2019,0
56598842,6/14/2019,0
56598855,6/14/2019,0
56598880,6/14/2019,1
56598896,6/14/2019,0
56599064,6/14/2019,1
56599083,6/14/2019,0
56599137,6/14/2019,0
56599164,6/14/2019,0
56599170,6/14/2019,0
56599407,6/14/2019,1
56599510,6/14/2019,0
56599518,6/14/2019,0
56599631,6/14/2019,0
56599684,6/14/2019,2
56599809,6/14/2019,0
56599819,6/14/2019,0
56599895,6/14/2019,0
56600101,6/14/2019,2
56600175,6/14/2019,0
56600182,6/14/2019,0
56600239,6/14/2019,0
56600247,6/14/2019,0
56600264,6/14/2019,0
56600458,6/14/2019,0
56600483,6/14/2019,0
56600535,6/14/2019,0
56600543,6/14/2019,-5
56600911,6/14/2019,2
56600770,6/14/2019,0
56600868,6/14/2019,0
56600919,6/14/2019,1
56600964,6/14/2019,0
56601030,6/14/2019,0
56601110,6/14/2019,1
56601114,6/14/2019,0
56601153,6/14/2019,0
56601218,6/14/2019,0
56601249,6/14/2019,0
56601487,6/14/2019,4
56601643,6/14/2019,0
56601784,6/14/2019,0
56601803,6/14/2019,0
56601856,6/14/2019,0
56601916,6/14/2019,0
56602060,6/14/2019,1
56602085,6/14/2019,0
56602095,6/14/2019,0
56602149,6/14/2019,3
56602200,6/14/2019,0
56602234,6/14/2019,1
56602271,6/14/2019,1
56602394,6/14/2019,0
56602434,6/14/2019,0
56602520,6/14/2019,0
56602618,6/14/2019,0
56602653,6/14/2019,0
56602787,6/14/2019,0
56602968,6/14/2019,2
56603082,6/14/2019,1
56603169,6/14/2019,-3
56603191,6/14/2019,0
56603212,6/14/2019,2
56603277,6/14/2019,1
56603284,6/14/2019,0
56603334,6/14/2019,0
56603343,6/14/2019,0
56603749,6/14/2019,0
56603782,6/14/2019,0
56604141,6/14/2019,-1
56604208,6/14/2019,0
56604217,6/14/2019,2
56604285,6/14/2019,0
56604329,6/14/2019,3
56604435,6/14/2019,0
56604458,6/14/2019,1
56604468,6/14/2019,0
56604479,6/14/2019,2
56604498,6/14/2019,0
56604705,6/14/2019,2
56604736,6/14/2019,2
56604770,6/14/2019,0
56604794,6/14/2019,1
56604900,6/14/2019,0
56604912,6/14/2019,0
56604919,6/14/2019,0
56604946,6/14/2019,0
56604971,6/14/2019,0
56605021,6/14/2019,0
56605100,6/14/2019,1
56605179,6/14/2019,0
56605336,6/14/2019,0
56605354,6/14/2019,0
56605375,6/14/2019,0
56605473,6/14/2019,-1
56605557,6/14/2019,0
56605570,6/14/2019,0
56605589,6/14/2019,1
56605627,6/14/2019,0
56605691,6/14/2019,0
56605762,6/14/2019,0
56605763,6/14/2019,0
56605792,6/14/2019,0
56605808,6/14/2019,0
56605822,6/14/2019,0
56605968,6/14/2019,0
56606039,6/14/2019,1
56606102,6/14/2019,1
56606127,6/14/2019,0
56606149,6/14/2019,0
56606211,6/14/2019,0
56606299,6/15/2019,3
56606433,6/15/2019,0
56606490,6/15/2019,0
56606499,6/15/2019,1
56606560,6/15/2019,0
56606581,6/15/2019,0
56606654,6/15/2019,-1
56606766,6/15/2019,0
56606784,6/15/2019,0
56606815,6/15/2019,2
56606970,6/15/2019,1
56607068,6/15/2019,-2
56607124,6/15/2019,1
56607188,6/15/2019,2
56607213,6/15/2019,0
56607324,6/15/2019,2
56607627,6/15/2019,2
56607686,6/15/2019,1
56607860,6/15/2019,0
56607981,6/15/2019,1
56608018,6/15/2019,1
56608091,6/15/2019,1
56608214,6/15/2019,3
56608315,6/15/2019,0
56608334,6/15/2019,0
56608340,6/15/2019,2
56608371,6/15/2019,0
56608375,6/15/2019,-3
56608496,6/15/2019,0
56608540,6/15/2019,1
56608541,6/15/2019,0
56608683,6/15/2019,0
56609121,6/15/2019,0
56609192,6/15/2019,0
56609224,6/15/2019,2
56609309,6/15/2019,1
56609372,6/15/2019,0
56609379,6/15/2019,0
56609415,6/15/2019,0
56609450,6/15/2019,-1
56609502,6/15/2019,0
56609602,6/15/2019,0
56609816,6/15/2019,0
56609861,6/15/2019,1
56609893,6/15/2019,0
56610113,6/15/2019,1
56610413,6/15/2019,-1
56610461,6/15/2019,0
56610615,6/15/2019,0
56610679,6/15/2019,0
56610685,6/15/2019,-2
56611039,6/15/2019,-1
56611092,6/15/2019,-2
56611156,6/15/2019,1
56611225,6/15/2019,1
56611573,6/15/2019,1
56611626,6/15/2019,0
56611658,6/15/2019,0
56611788,6/15/2019,0
56611799,6/15/2019,1
56611905,6/15/2019,0
56611937,6/15/2019,1
56611953,6/15/2019,0
56611996,6/15/2019,0
56612185,6/15/2019,0
56612228,6/15/2019,0
56612238,6/15/2019,0
56612262,6/15/2019,4
56612292,6/15/2019,0
56612304,6/15/2019,3
56612363,6/15/2019,0
56612573,6/15/2019,0
56612619,6/15/2019,1
56612670,6/15/2019,3
56612695,6/15/2019,0
56612813,6/15/2019,0
56612871,6/15/2019,0
56612885,6/15/2019,4
56613057,6/15/2019,1
56613178,6/15/2019,0
56613218,6/15/2019,0
56613223,6/15/2019,1
56613318,6/15/2019,0
56613371,6/15/2019,0
56613392,6/15/2019,-1
56613461,6/15/2019,0
56613548,6/15/2019,0
56613967,6/15/2019,0
56613980,6/15/2019,2
56613984,6/15/2019,0
56614107,6/15/2019,0
56614187,6/15/2019,0
56614347,6/15/2019,0
56614384,6/15/2019,0
56614592,6/15/2019,2
56614596,6/15/2019,0
56614941,6/15/2019,0
56614968,6/15/2019,0
56614980,6/15/2019,0
56615079,6/16/2019,0
56615319,6/16/2019,0
56615388,6/16/2019,1
56615469,6/16/2019,1
56615490,6/16/2019,0
56615526,6/16/2019,0
56615720,6/16/2019,0
56615734,6/16/2019,3
56615865,6/16/2019,0
56616022,6/16/2019,0
56616181,6/16/2019,0
56616301,6/16/2019,3
56616501,6/16/2019,0
56616586,6/16/2019,0
56616633,6/16/2019,0
56616781,6/16/2019,1
56616832,6/16/2019,0
56616844,6/16/2019,2
56616970,6/16/2019,-1
56617102,6/16/2019,1
56617175,6/16/2019,0
56617290,6/16/2019,0
56617311,6/16/2019,0
56617470,6/16/2019,1
56617476,6/16/2019,0
56617503,6/16/2019,0
56617608,6/16/2019,2
56617678,6/16/2019,0
56617747,6/16/2019,0
56617817,6/16/2019,1
56617831,6/16/2019,0
56618058,6/16/2019,1
56618090,6/16/2019,1
56618265,6/16/2019,1
56618320,6/16/2019,0
56618338,6/16/2019,0
56618704,6/16/2019,0
56618717,6/16/2019,3
56618795,6/16/2019,1
56619176,6/16/2019,0
56619178,6/16/2019,0
56619234,6/16/2019,0
56619268,6/16/2019,-3
56619289,6/16/2019,1
56619338,6/16/2019,1
56619377,6/16/2019,0
56619423,6/16/2019,2
56619509,6/16/2019,0
56619568,6/16/2019,0
56619696,6/16/2019,0
56619770,6/16/2019,0
56619920,6/16/2019,2
56619998,6/16/2019,0
56620071,6/16/2019,1
56620172,6/16/2019,-2
56620372,6/16/2019,1
56620535,6/16/2019,0
56620850,6/16/2019,0
56620869,6/16/2019,0
56620945,6/16/2019,0
56621051,6/16/2019,0
56621259,6/16/2019,0
56621286,6/16/2019,0
56621292,6/16/2019,0
56621505,6/16/2019,0
56621544,6/16/2019,1
56621599,6/16/2019,1
56621763,6/16/2019,0
56621823,6/16/2019,0
56621838,6/16/2019,0
56621884,6/16/2019,2
56621990,6/16/2019,0
56622089,6/16/2019,0
56622110,6/16/2019,0
56622143,6/16/2019,0
56622198,6/16/2019,1
56622234,6/16/2019,0
56622368,6/16/2019,0
56622421,6/16/2019,0
56622443,6/16/2019,1
56622454,6/16/2019,1
56622656,6/16/2019,0
56622683,6/16/2019,0
56622690,6/16/2019,1
56622814,6/16/2019,1
56622815,6/16/2019,0
56622830,6/16/2019,0
56622869,6/16/2019,0
56622930,6/16/2019,1
56622932,6/16/2019,0
56623020,6/16/2019,0
56623187,6/16/2019,0
56623188,6/16/2019,0
56623358,6/16/2019,0
56623365,6/16/2019,0
56623413,6/16/2019,3
56623527,6/17/2019,0
56623563,6/17/2019,0
56623751,6/17/2019,3
56623761,6/17/2019,-1
56623822,6/17/2019,0
56623849,6/17/2019,-1
56623868,6/17/2019,0
56623970,6/17/2019,0
56624107,6/17/2019,0
56624121,6/17/2019,0
56624209,6/17/2019,0
56624238,6/17/2019,0
56624290,6/17/2019,-2
56624460,6/17/2019,2
56624584,6/17/2019,0
56624689,6/17/2019,0
56625178,6/17/2019,0
56625316,6/17/2019,1
56625362,6/17/2019,1
56625826,6/17/2019,2
56625981,6/17/2019,0
56625988,6/17/2019,0
56626086,6/17/2019,0
56626312,6/17/2019,0
56626377,6/17/2019,1
56626386,6/17/2019,-1
56626418,6/17/2019,0
56626581,6/17/2019,0
56626808,6/17/2019,-1
56626810,6/17/2019,0
56626995,6/17/2019,0
56627202,6/17/2019,0
56627336,6/17/2019,1
56627352,6/17/2019,0
56627363,6/17/2019,0
56627382,6/17/2019,2
56627689,6/17/2019,1
56627805,6/17/2019,1
56627885,6/17/2019,1
56627934,6/17/2019,0
56628182,6/17/2019,3
56628485,6/17/2019,1
56628910,6/17/2019,0
56628923,6/17/2019,0
56629003,6/17/2019,0
56629050,6/17/2019,1
56629068,6/17/2019,4
56629094,6/17/2019,0
56629220,6/17/2019,1
56629236,6/17/2019,1
56629240,6/17/2019,1
56629367,6/17/2019,0
56629512,6/17/2019,0
56629781,6/17/2019,0
56629873,6/17/2019,0
56629886,6/17/2019,0
56629926,6/17/2019,0
56629997,6/17/2019,0
56630317,6/17/2019,2
56630903,6/17/2019,3
56630954,6/17/2019,0
56630991,6/17/2019,0
56631014,6/17/2019,0
56631040,6/17/2019,0
56631072,6/17/2019,2
56631469,6/17/2019,3
56631478,6/17/2019,0
56631506,6/17/2019,0
56631530,6/17/2019,1
56631541,6/17/2019,0
56631608,6/17/2019,0
56631690,6/17/2019,0
56631696,6/17/2019,1
56631786,6/17/2019,2
56631868,6/17/2019,0
56631906,6/17/2019,0
56631919,6/17/2019,0
56632039,6/17/2019,0
56632048,6/17/2019,0
56632183,6/17/2019,0
56632411,6/17/2019,2
56632457,6/17/2019,0
56632825,6/17/2019,1
56632850,6/17/2019,0
56632917,6/17/2019,0
56632946,6/17/2019,0
56632965,6/17/2019,0
56632993,6/17/2019,0
56633005,6/17/2019,1
56633052,6/17/2019,1
56633158,6/17/2019,1
56633193,6/17/2019,0
56633246,6/17/2019,2
56633290,6/17/2019,1
56633317,6/17/2019,0
56633426,6/17/2019,0
56633434,6/17/2019,1
56633551,6/17/2019,0
56633621,6/17/2019,5
56633660,6/17/2019,0
56633746,6/17/2019,0
56633806,6/17/2019,0
56634004,6/17/2019,1
56634033,6/17/2019,1
56634203,6/17/2019,0
56634254,6/17/2019,0
56634260,6/17/2019,1
56634263,6/17/2019,0
56634319,6/17/2019,0
56634328,6/17/2019,0
56634341,6/17/2019,0
56634381,6/17/2019,0
56634436,6/17/2019,0
56634463,6/17/2019,0
56634599,6/17/2019,0
56634608,6/17/2019,0
56634625,6/17/2019,1
56634705,6/17/2019,1
56634709,6/17/2019,0
56634717,6/17/2019,0
56634737,6/17/2019,0
56634763,6/17/2019,0
56634764,6/17/2019,0
56634838,6/17/2019,2
56635117,6/17/2019,0
56635176,6/17/2019,0
56635218,6/17/2019,1
56635295,6/17/2019,6
56635304,6/17/2019,2
56635408,6/17/2019,1
56635428,6/17/2019,0
56635444,6/17/2019,0
56635589,6/17/2019,0
56635613,6/17/2019,-2
56635902,6/17/2019,0
56636026,6/17/2019,0
56636036,6/17/2019,0
56636142,6/17/2019,0
56636147,6/17/2019,0
56636149,6/17/2019,0
56636184,6/17/2019,0
56636192,6/17/2019,3
56636332,6/17/2019,0
56636380,6/17/2019,0
56636416,6/17/2019,0
56636417,6/17/2019,0
56636481,6/17/2019,1
56636694,6/17/2019,0
56636701,6/17/2019,1
56636728,6/17/2019,0
56636736,6/17/2019,0
56636760,6/17/2019,1
56636789,6/17/2019,1
56636868,6/17/2019,0
56636936,6/17/2019,0
56636975,6/17/2019,2
56637088,6/17/2019,1
56637183,6/17/2019,1
56637231,6/17/2019,0
56637281,6/17/2019,0
56637576,6/17/2019,-1
56637601,6/17/2019,1
56637645,6/17/2019,2
56637703,6/17/2019,0
56637868,6/17/2019,0
56637884,6/17/2019,1
56637936,6/17/2019,2
56637941,6/17/2019,0
56638000,6/17/2019,0
56638112,6/17/2019,0
56638128,6/17/2019,0
56638199,6/17/2019,0
56638267,6/17/2019,1
56638385,6/17/2019,0
56638467,6/17/2019,1
56638511,6/17/2019,0
56638636,6/17/2019,1
56638641,6/17/2019,0
56638662,6/17/2019,2
56638664,6/17/2019,1
56638680,6/17/2019,1
56638691,6/17/2019,1
56638704,6/17/2019,0
56638708,6/17/2019,0
56638745,6/17/2019,1
56638781,6/17/2019,0
56638821,6/17/2019,0
56638832,6/17/2019,2
56638861,6/17/2019,0
56638880,6/17/2019,0
56638942,6/17/2019,0
56639087,6/17/2019,1
56639110,6/17/2019,0
56639306,6/17/2019,0
56639363,6/17/2019,0
56639489,6/17/2019,1
56639556,6/17/2019,1
56639655,6/17/2019,1
56639760,6/17/2019,2
56639768,6/17/2019,0
56639782,6/17/2019,2
56639790,6/17/2019,1
56639793,6/17/2019,0
56639832,6/17/2019,0
56640090,6/17/2019,-1
56640162,6/17/2019,1
56640314,6/18/2019,1
56640333,6/18/2019,0
56640360,6/18/2019,0
56640385,6/18/2019,1
56640426,6/18/2019,2
56640520,6/18/2019,1
56640596,6/18/2019,0
56640666,6/18/2019,-1
56640741,6/18/2019,1
56640777,6/18/2019,0
56640816,6/18/2019,1
56640844,6/18/2019,0
56640856,6/18/2019,0
56640913,6/18/2019,1
56640978,6/18/2019,2
56641027,6/18/2019,0
56641044,6/18/2019,0
56641054,6/18/2019,1
56641184,6/18/2019,0
56641361,6/18/2019,-1
56641668,6/18/2019,1
56641708,6/18/2019,0
56641778,6/18/2019,0
56641861,6/18/2019,2
56642004,6/18/2019,1
56642018,6/18/2019,-2
56642050,6/18/2019,1
56642116,6/18/2019,1
56643332,6/18/2019,0
56643558,6/18/2019,0
56643763,6/18/2019,0
56643875,6/18/2019,1
56643925,6/18/2019,0
56644114,6/18/2019,0
56644298,6/18/2019,0
56644581,6/18/2019,0
56644601,6/18/2019,0
56644658,6/18/2019,0
56644726,6/18/2019,2
56644762,6/18/2019,0
56645191,6/18/2019,0
56645231,6/18/2019,0
56645233,6/18/2019,0
56645288,6/18/2019,0
56645345,6/18/2019,0
56645578,6/18/2019,1
56645581,6/18/2019,0
56645666,6/18/2019,0
56645701,6/18/2019,0
56645737,6/18/2019,6
56645805,6/18/2019,3
56645977,6/18/2019,0
56646192,6/18/2019,1
56646212,6/18/2019,2
56646229,6/18/2019,-1
56646245,6/18/2019,0
56646451,6/18/2019,1
56646550,6/18/2019,1
56646782,6/18/2019,0
56646819,6/18/2019,0
56646820,6/18/2019,1
56646838,6/18/2019,0
56646903,6/18/2019,0
56646964,6/18/2019,-2
56647037,6/18/2019,0
56647344,6/18/2019,0
56647351,6/18/2019,0
56647588,6/18/2019,0
56647604,6/18/2019,1
56647686,6/18/2019,1
56647698,6/18/2019,0
56647861,6/18/2019,2
56648632,6/18/2019,1
56648696,6/18/2019,0
56648722,6/18/2019,0
56648860,6/18/2019,0
56648924,6/18/2019,0
56648999,6/18/2019,1
56649049,6/18/2019,0
56649064,6/18/2019,-1
56649126,6/18/2019,3
56649249,6/18/2019,0
56649307,6/18/2019,0
56649740,6/18/2019,0
56649868,6/18/2019,0
56649910,6/18/2019,0
56649988,6/18/2019,0
56650049,6/18/2019,0
56650114,6/18/2019,-1
56650148,6/18/2019,0
56650174,6/18/2019,0
56650189,6/18/2019,0
56650284,6/18/2019,1
56650336,6/18/2019,0
56650438,6/18/2019,0
56650527,6/18/2019,-2
56650542,6/18/2019,3
56650810,6/18/2019,2
56650858,6/18/2019,2
56650991,6/18/2019,2
56651002,6/18/2019,0
56651367,6/18/2019,2
56651387,6/18/2019,0
56651527,6/18/2019,1
56651584,6/18/2019,1
56651751,6/18/2019,2
56651753,6/18/2019,0
56651772,6/18/2019,0
56651777,6/18/2019,0
56652179,6/18/2019,2
56652396,6/18/2019,0
56652599,6/18/2019,0
56652726,6/18/2019,0
56652943,6/18/2019,9
56653197,6/18/2019,0
56653432,6/18/2019,1
56653437,6/18/2019,1
56653642,6/18/2019,1
56653732,6/18/2019,0
56653742,6/18/2019,0
56653879,6/18/2019,2
56654033,6/18/2019,0
56654049,6/18/2019,0
56654132,6/18/2019,0
56654253,6/18/2019,0
56654396,6/18/2019,1
56654450,6/18/2019,0
56654452,6/18/2019,1
56654491,6/18/2019,2
56654502,6/18/2019,0
56654592,6/18/2019,0
56654600,6/18/2019,0
56654921,6/18/2019,1
